縣市,區域,郵遞區號,街路或聚落名稱
臺北市,文山區,116003,木柵路一段
臺北市,文山區,116005,木柵路一段
臺北市,文山區,116005,木柵路二段
臺北市,文山區,116008,木柵路二段
臺北市,文山區,116007,木柵路二段
臺北市,文山區,116005,木柵路二段
臺北市,文山區,116008,木柵路二段
臺北市,文山區,116008,木柵路三段
臺北市,文山區,116027,木柵路四段
臺北市,文山區,116015,木柵路四段
臺北市,文山區,116027,木柵路四段
臺北市,文山區,116015,木柵路四段
臺北市,文山區,116027,木柵路四段
臺北市,文山區,116015,木柵路四段
臺北市,文山區,116027,木柵路四段
臺北市,文山區,116027,木柵路五段
臺北市,文山區,116024,木新路二段
臺北市,文山區,116017,木新路二段
臺北市,文山區,116024,木新路二段
臺北市,文山區,116018,木新路三段
臺北市,文山區,116019,木新路三段
臺北市,文山區,116024,木新路三段
臺北市,文山區,116020,木新路三段
臺北市,文山區,116022,木新路三段
臺北市,文山區,116020,木新路三段
臺北市,文山區,116022,木新路三段
臺北市,文山區,116020,木新路三段
臺北市,文山區,116022,木新路三段
臺北市,文山區,116020,木新路三段
臺北市,中正區,100043,水源路
臺北市,萬華區,108451,水源路
臺北市,萬華區,108051,水源路
臺北市,萬華區,108251,水源路
臺北市,萬華區,108658,水源路
臺北市,中正區,100043,水源路
臺北市,文山區,116070,仙岩路
臺北市,中正區,100009,北平西路
臺北市,中正區,100230,北平西路
臺北市,中正區,100009,北平西路
臺北市,中正區,100009,北平西路
臺北市,中正區,100009,北平東路
臺北市,中正區,100235,北平東路
臺北市,中正區,100009,北平東路
臺北市,中山區,104037,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104237,北安路
臺北市,中山區,104037,北安路
臺北市,中山區,104044,北安路
臺北市,中山區,104041,北安路
臺北市,中山區,104042,北安路
臺北市,中山區,104043,北安路
臺北市,中山區,104643,北安路
臺北市,中山區,104643,北安路
臺北市,中山區,104243,北安路
臺北市,中山區,104044,北安路
臺北市,中山區,104344,北安路
臺北市,中山區,104244,北安路
臺北市,中山區,104244,北安路
臺北市,中山區,104045,北安路
臺北市,中山區,104047,北安路
臺北市,中山區,104247,北安路
臺北市,中山區,104051,北安路
臺北市,北投區,112030,北投路一段
臺北市,北投區,112028,北投路二段
臺北市,松山區,105037,北寧路
臺北市,中山區,104092,四平街
臺北市,中山區,104074,四平街
臺北市,中山區,104075,四平街
臺北市,中山區,104092,四平街
臺北市,中山區,104074,四平街
臺北市,中山區,104075,四平街
臺北市,大安區,106092,四維路
臺北市,大安區,106096,四維路
臺北市,大安區,106099,四維路
臺北市,大安區,106100,四維路
臺北市,大安區,106102,四維路
臺北市,大安區,106092,四維路
臺北市,大安區,106096,四維路
臺北市,大安區,106099,四維路
臺北市,大安區,106099,四維路
臺北市,大安區,106100,四維路
臺北市,大安區,106704,四維路
臺北市,大安區,106704,四維路
臺北市,大安區,106102,四維路
臺北市,大安區,106704,四維路
臺北市,大安區,106704,四維路
臺北市,大安區,106247,四維路
臺北市,大同區,103016,市民大道一段
臺北市,大同區,103015,市民大道一段
臺北市,大同區,103016,市民大道一段
臺北市,大同區,103015,市民大道一段
臺北市,中正區,100009,市民大道一段
臺北市,中山區,104006,市民大道二段
臺北市,中山區,104005,市民大道二段
臺北市,中山區,104006,市民大道二段
臺北市,中正區,100009,市民大道二段
臺北市,中山區,104009,市民大道三段
臺北市,中山區,104097,市民大道三段
臺北市,中山區,104100,市民大道三段
臺北市,中山區,104098,市民大道三段
臺北市,中山區,104498,市民大道三段
臺北市,中正區,100013,市民大道三段
臺北市,中正區,100014,市民大道三段
臺北市,中正區,100013,市民大道三段
臺北市,大安區,106083,市民大道三段
臺北市,大安區,106081,市民大道三段
臺北市,大安區,106083,市民大道三段
臺北市,大安區,106081,市民大道三段
臺北市,松山區,105041,市民大道四段
臺北市,松山區,105042,市民大道四段
臺北市,松山區,105049,市民大道四段
臺北市,松山區,105048,市民大道四段
臺北市,大安區,106069,市民大道四段
臺北市,大安區,106075,市民大道四段
臺北市,大安區,106447,市民大道四段
臺北市,大安區,106079,市民大道四段
臺北市,松山區,105050,市民大道五段
臺北市,松山區,105051,市民大道五段
臺北市,松山區,105053,市民大道五段
臺北市,松山區,105056,市民大道五段
臺北市,信義區,110055,市民大道五段
臺北市,松山區,105057,市民大道六段
臺北市,松山區,105412,市民大道六段
臺北市,松山區,105057,市民大道六段
臺北市,信義區,110056,市民大道六段
臺北市,信義區,110047,市民大道六段
臺北市,信義區,110417,市民大道六段
臺北市,南港區,115012,市民大道七段
臺北市,南港區,115028,市民大道七段
臺北市,南港區,115012,市民大道七段
臺北市,南港區,115621,市民大道七段
臺北市,南港區,115007,市民大道七段
臺北市,南港區,115028,市民大道七段
臺北市,南港區,115028,市民大道八段
臺北市,南港區,115018,市民大道八段
臺北市,南港區,115002,市民大道八段
臺北市,南港區,115021,市民大道八段
臺北市,南港區,115011,市民大道八段
臺北市,南港區,115002,市民大道八段
臺北市,信義區,110051,市府路
臺北市,信義區,110204,市府路
臺北市,士林區,111094,平菁街
臺北市,士林區,111016,平菁街
臺北市,士林區,111094,平菁街
臺北市,士林區,111016,平菁街
臺北市,大同區,103020,平陽街
臺北市,中山區,104017,民生西路
臺北市,中山區,104418,民生西路
臺北市,大同區,103018,民生西路
臺北市,大同區,103023,民生西路
臺北市,大同區,103024,民生西路
臺北市,大同區,103009,民生西路
臺北市,大同區,103006,民生西路
臺北市,大同區,103001,民生西路
臺北市,中山區,104017,民生西路
臺北市,大同區,103018,民生西路
臺北市,大同區,103020,民生西路
臺北市,大同區,103023,民生西路
臺北市,大同區,103008,民生西路
臺北市,大同區,103005,民生西路
臺北市,大同區,103001,民生西路
臺北市,中山區,104019,民生東路一段
臺北市,中山區,104619,民生東路一段
臺北市,中山區,104619,民生東路一段
臺北市,中山區,104419,民生東路一段
臺北市,中山區,104011,民生東路一段
臺北市,中山區,104612,民生東路一段
臺北市,中山區,104612,民生東路一段
臺北市,中山區,104411,民生東路一段
臺北市,中山區,104016,民生東路一段
臺北市,中山區,104013,民生東路一段
臺北市,中山區,104017,民生東路一段
臺北市,中山區,104620,民生東路二段
臺北市,中山區,104020,民生東路二段
臺北市,中山區,104620,民生東路二段
臺北市,中山區,104021,民生東路二段
臺北市,中山區,104621,民生東路二段
臺北市,中山區,104421,民生東路二段
臺北市,中山區,104621,民生東路二段
臺北市,中山區,104073,民生東路二段
臺北市,中山區,104473,民生東路二段
臺北市,中山區,104473,民生東路二段
臺北市,中山區,104473,民生東路二段
臺北市,中山區,104085,民生東路二段
臺北市,中山區,104073,民生東路二段
臺北市,中山區,104473,民生東路二段
臺北市,中山區,104083,民生東路三段
臺北市,中山區,104483,民生東路三段
臺北市,中山區,104080,民生東路三段
臺北市,中山區,104380,民生東路三段
臺北市,中山區,104480,民生東路三段
臺北市,中山區,104480,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,松山區,105006,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,松山區,105405,民生東路三段
臺北市,松山區,105005,民生東路三段
臺北市,松山區,105007,民生東路三段
臺北市,中山區,104511,民生東路三段
臺北市,中山區,104511,民生東路三段
臺北市,中山區,104511,民生東路三段
臺北市,中山區,104111,民生東路三段
臺北市,中山區,104112,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105018,民生東路三段
臺北市,松山區,105602,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105402,民生東路三段
臺北市,松山區,105013,民生東路四段
臺北市,松山區,105012,民生東路四段
臺北市,松山區,105011,民生東路四段
臺北市,松山區,105011,民生東路四段
臺北市,松山區,105012,民生東路四段
臺北市,松山區,105011,民生東路四段
臺北市,松山區,105013,民生東路四段
臺北市,松山區,105012,民生東路四段
臺北市,松山區,105004,民生東路四段
臺北市,松山區,105005,民生東路四段
臺北市,松山區,105004,民生東路四段
臺北市,松山區,105002,民生東路四段
臺北市,松山區,105003,民生東路四段
臺北市,松山區,105006,民生東路四段
臺北市,松山區,105007,民生東路四段
臺北市,松山區,105006,民生東路四段
臺北市,松山區,105001,民生東路四段
臺北市,松山區,105008,民生東路四段
臺北市,松山區,105412,民生東路四段
臺北市,松山區,105406,民生東路四段
臺北市,松山區,105017,民生東路四段
臺北市,松山區,105016,民生東路四段
臺北市,松山區,105017,民生東路四段
臺北市,松山區,105016,民生東路四段
臺北市,松山區,105010,民生東路五段
臺北市,松山區,105010,民生東路五段
臺北市,松山區,105011,民生東路五段
臺北市,松山區,105011,民生東路五段
臺北市,松山區,105013,民生東路五段
臺北市,松山區,105013,民生東路五段
臺北市,松山區,105012,民生東路五段
臺北市,松山區,105013,民生東路五段
臺北市,松山區,105013,民生東路五段
臺北市,松山區,105012,民生東路五段
臺北市,松山區,105013,民生東路五段
臺北市,松山區,105065,民生東路五段
臺北市,松山區,105073,民生東路五段
臺北市,松山區,105015,民生東路五段
臺北市,松山區,105014,民生東路五段
臺北市,松山區,105015,民生東路五段
臺北市,松山區,105014,民生東路五段
臺北市,松山區,105602,民生東路五段
臺北市,松山區,105064,民生東路五段
臺北市,松山區,105065,民生東路五段
臺北市,松山區,105066,民生東路五段
臺北市,萬華區,108632,民和街
臺北市,萬華區,108032,民和街
臺北市,萬華區,108042,民和街
臺北市,萬華區,108032,民和街
臺北市,萬華區,108042,民和街
臺北市,中山區,104027,民族西路
臺北市,大同區,103031,民族西路
臺北市,大同區,103034,民族西路
臺北市,大同區,103033,民族西路
臺北市,大同區,103044,民族西路
臺北市,中山區,104027,民族西路
臺北市,大同區,103031,民族西路
臺北市,大同區,103037,民族西路
臺北市,大同區,103026,民族西路
臺北市,大同區,103042,民族西路
臺北市,大同區,103028,民族西路
臺北市,中山區,104039,民族東路
臺北市,中山區,104239,民族東路
臺北市,中山區,104058,民族東路
臺北市,中山區,104061,民族東路
臺北市,松山區,105003,民族東路
臺北市,松山區,105001,民族東路
臺北市,中山區,104039,民族東路
臺北市,中山區,104054,民族東路
臺北市,中山區,104067,民族東路
臺北市,中山區,104267,民族東路
臺北市,中山區,104267,民族東路
臺北市,中山區,104066,民族東路
臺北市,中山區,104267,民族東路
臺北市,中山區,104066,民族東路
臺北市,中山區,104060,民族東路
臺北市,中山區,104066,民族東路
臺北市,中山區,104064,民族東路
臺北市,中山區,104066,民族東路
臺北市,中山區,104067,民族東路
臺北市,中山區,104061,民族東路
臺北市,松山區,105003,民族東路
臺北市,松山區,105001,民族東路
臺北市,北投區,112002,民族街
臺北市,內湖區,114063,民善街
